trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success 
3444,False,"{'e': 0.03196863541877823, 'a': 0.001}",20,16,8.553171597073653,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3445,False,"{'e': 0.03193668276235039, 'a': 0.001}",20,12,11.961277388803184,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3446,False,"{'e': 0.03190476204260796, 'a': 0.001}",20,10,18.82262436530422,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3447,False,"{'e': 0.031872873227630244, 'a': 0.001}",25,17,14.295625118062757,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3448,False,"{'e': 0.03184101628552841, 'a': 0.001}",20,16,5.445766104814424,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3449,False,"{'e': 0.03180919118444552, 'a': 0.001}",25,13,19.811755792047272,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3450,False,"{'e': 0.03177739789255645, 'a': 0.001}",30,7,39.233038871307095,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
3451,False,"{'e': 0.03174563637806794, 'a': 0.001}",25,7,34.42353057948074,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3452,False,"{'e': 0.03171390660921845, 'a': 0.001}",25,13,22.821365681277925,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3453,False,"{'e': 0.0316822085542782, 'a': 0.001}",30,11,28.73820936885045,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
3454,False,"{'e': 0.03165054218154915, 'a': 0.001}",30,12,27.520524178639825,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3455,False,"{'e': 0.031618907459364916, 'a': 0.001}",20,9,19.418987302422064,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3456,False,"{'e': 0.031587304356090785, 'a': 0.001}",25,11,29.368228809479433,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3457,False,"{'e': 0.03155573284012364, 'a': 0.001}",20,3,30.329709703766326,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3458,False,"{'e': 0.031524192879891964, 'a': 0.001}",20,3,28.086110485076414,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3459,False,"{'e': 0.031492684443855785, 'a': 0.001}",20,11,13.825750169674453,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3460,False,"{'e': 0.03146120750050669, 'a': 0.001}",20,14,10.23962716921178,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3461,False,"{'e': 0.03142976201836771, 'a': 0.001}",30,16,26.976500370617497,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3462,False,"{'e': 0.03139834796599337, 'a': 0.001}",25,19,11.132352987530227,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3463,False,"{'e': 0.0313669653119696, 'a': 0.001}",35,18,30.539115335543134,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3464,False,"{'e': 0.03133561402491377, 'a': 0.001}",25,11,13.118994141064547,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
3465,False,"{'e': 0.03130429407347458, 'a': 0.001}",35,25,20.8398921948938,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3466,False,"{'e': 0.03127300542633206, 'a': 0.001}",20,0,20.161629382543886,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
3467,False,"{'e': 0.031241748052197565, 'a': 0.001}",20,3,-14.5034853067929,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
3468,False,"{'e': 0.031210521919813744, 'a': 0.001}",25,16,15.665879109734304,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3469,False,"{'e': 0.031179326997954438, 'a': 0.001}",30,12,26.09241309673685,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3470,False,"{'e': 0.03114816325542473, 'a': 0.001}",20,12,15.724653506187327,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3471,False,"{'e': 0.03111703066106086, 'a': 0.001}",20,5,24.275824004441517,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3472,False,"{'e': 0.03108592918373026, 'a': 0.001}",20,14,12.282611580892121,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3473,False,"{'e': 0.03105485879233143, 'a': 0.001}",20,13,9.761036757568828,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3474,False,"{'e': 0.031023819455793984, 'a': 0.001}",30,4,38.14778680337642,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
3475,False,"{'e': 0.03099281114307856, 'a': 0.001}",25,9,30.687913835537003,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3476,False,"{'e': 0.030961833823176882, 'a': 0.001}",20,13,14.515549912030266,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3477,False,"{'e': 0.030930887465111603, 'a': 0.001}",30,20,19.950867920534268,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3478,False,"{'e': 0.030899972037936367, 'a': 0.001}",30,17,20.946776971355188,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3479,False,"{'e': 0.03086908751073573, 'a': 0.001}",25,7,27.38885637627551,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3480,False,"{'e': 0.030838233852625192, 'a': 0.001}",20,14,13.065516453059159,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3481,False,"{'e': 0.030807411032751076, 'a': 0.001}",20,0,18.906510035622436,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
3482,False,"{'e': 0.03077661902029056, 'a': 0.001}",25,10,25.87260346121167,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3483,False,"{'e': 0.030745857784451616, 'a': 0.001}",25,5,28.756428305850825,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3484,False,"{'e': 0.03071512729447303, 'a': 0.001}",20,6,24.618009007233674,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3485,False,"{'e': 0.0306844275196243, 'a': 0.001}",20,5,13.571810968687354,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
3486,False,"{'e': 0.030653758429205646, 'a': 0.001}",20,12,-34.13046241999247,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 1}",1
3487,False,"{'e': 0.03062311999254796, 'a': 0.001}",20,12,-0.6547024773001704,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
3488,False,"{'e': 0.030592512179012835, 'a': 0.001}",25,8,30.07970477451984,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3489,False,"{'e': 0.030561934957992438, 'a': 0.001}",30,16,7.973212081359628,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
3490,False,"{'e': 0.030531388298909546, 'a': 0.001}",30,16,14.65338531975117,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
3491,False,"{'e': 0.030500872171217483, 'a': 0.001}",25,8,29.262157771057073,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3492,False,"{'e': 0.030470386544400145, 'a': 0.001}",25,10,25.957607399792593,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3493,False,"{'e': 0.03043993138797189, 'a': 0.001}",20,7,21.897797007262618,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3494,False,"{'e': 0.030409506671477564, 'a': 0.001}",20,14,11.411944010567296,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3495,False,"{'e': 0.03037911236449243, 'a': 0.001}",35,17,-40.278483718524534,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 1}",1
3496,False,"{'e': 0.030348748436622202, 'a': 0.001}",20,14,12.420747069284236,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3497,False,"{'e': 0.03031841485750294, 'a': 0.001}",20,12,13.035883350742019,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3498,False,"{'e': 0.030288111596801063, 'a': 0.001}",20,10,18.423235652083456,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3499,False,"{'e': 0.030257838624213294, 'a': 0.001}",30,5,6.827050080957575,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",1
3500,False,"{'e': 0.030227595909466682, 'a': 0.001}",20,7,20.683466858863476,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3501,False,"{'e': 0.0301973834223185, 'a': 0.001}",25,6,32.04379357019256,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
3502,False,"{'e': 0.03016720113255626, 'a': 0.001}",20,0,23.35179834780356,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3503,False,"{'e': 0.030137049009997648, 'a': 0.001}",20,0,32.19722507487614,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3504,False,"{'e': 0.03010692702449057, 'a': 0.001}",25,15,21.769613287453318,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3505,False,"{'e': 0.03007683514591303, 'a': 0.001}",20,9,10.114434558169965,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
3506,False,"{'e': 0.03004677334417314, 'a': 0.001}",25,17,11.903585764140006,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3507,False,"{'e': 0.030016741589209084, 'a': 0.001}",20,13,14.802835729401876,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3508,False,"{'e': 0.029986739850989135, 'a': 0.001}",20,16,6.61870798738301,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3509,False,"{'e': 0.029956768099511533, 'a': 0.001}",30,12,21.656245152804992,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
3510,False,"{'e': 0.02992682630480453, 'a': 0.001}",25,14,19.47555987077022,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3511,False,"{'e': 0.029896914436926308, 'a': 0.001}",25,0,-8.819252970049511,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
3512,False,"{'e': 0.02986703246596503, 'a': 0.001}",20,1,25.534534553533803,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
3513,False,"{'e': 0.029837180362038706, 'a': 0.001}",20,0,28.677031600882888,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3514,False,"{'e': 0.029807358095295233, 'a': 0.001}",30,24,14.773253892752269,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3515,False,"{'e': 0.02977756563591232, 'a': 0.001}",30,12,31.317379523882146,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3516,False,"{'e': 0.029747802954097544, 'a': 0.001}",25,16,14.718033812954348,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3517,False,"{'e': 0.0297180700200882, 'a': 0.001}",35,21,28.327481852198396,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3518,False,"{'e': 0.02968836680415135, 'a': 0.001}",25,11,24.123087777738604,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3519,False,"{'e': 0.029658693276583766, 'a': 0.001}",20,7,24.432895177803413,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3520,False,"{'e': 0.029629049407711945, 'a': 0.001}",20,12,20.318535318534963,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3521,False,"{'e': 0.029599435167892, 'a': 0.001}",30,3,46.42023487807996,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
3522,False,"{'e': 0.02956985052750969, 'a': 0.001}",20,9,21.247262273768744,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3523,False,"{'e': 0.029540295456980357, 'a': 0.001}",20,11,18.3830171954751,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3524,False,"{'e': 0.029510769926748955, 'a': 0.001}",20,4,25.921372206876736,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3525,False,"{'e': 0.02948127390728994, 'a': 0.001}",20,13,15.536685855524372,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3526,False,"{'e': 0.02945180736910729, 'a': 0.001}",25,8,29.71356364588835,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3527,False,"{'e': 0.02942237028273445, 'a': 0.001}",25,20,11.350666345917347,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3528,False,"{'e': 0.029392962618734357, 'a': 0.001}",20,11,5.121418972987835,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
3529,False,"{'e': 0.029363584347699333, 'a': 0.001}",30,12,19.391615338734113,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
3530,False,"{'e': 0.029334235440251103, 'a': 0.001}",25,7,29.759576530933458,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3531,False,"{'e': 0.029304915867040746, 'a': 0.001}",20,14,11.503155147776496,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3532,False,"{'e': 0.02927562559874871, 'a': 0.001}",20,0,19.08967301968896,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
3533,False,"{'e': 0.029246364606084714, 'a': 0.001}",20,10,18.750962992949646,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3534,False,"{'e': 0.029217132859787758, 'a': 0.001}",25,8,36.154689483569136,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3535,False,"{'e': 0.029187930330626086, 'a': 0.001}",20,16,6.099466212066149,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3536,False,"{'e': 0.02915875698939719, 'a': 0.001}",25,0,39.77397196480686,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
3537,False,"{'e': 0.02912961280692771, 'a': 0.001}",25,16,15.460678760558682,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3538,False,"{'e': 0.02910049775407347, 'a': 0.001}",35,18,32.65627802115641,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3539,False,"{'e': 0.02907141180171939, 'a': 0.001}",20,9,18.64390528348723,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3540,False,"{'e': 0.029042354920779553, 'a': 0.001}",35,24,22.51639356823157,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3541,False,"{'e': 0.029013327082197053, 'a': 0.001}",25,8,33.38418100812195,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3542,False,"{'e': 0.028984328256944056, 'a': 0.001}",20,5,3.3956066126266404,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
3543,False,"{'e': 0.028955358416021718, 'a': 0.001}",20,7,24.51966723301577,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3544,False,"{'e': 0.02892641753046022, 'a': 0.001}",30,13,31.150045973747673,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3545,False,"{'e': 0.028897505571318663, 'a': 0.001}",20,10,20.200463993654076,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3546,False,"{'e': 0.028868622509685086, 'a': 0.001}",20,6,13.339558730832684,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
3547,False,"{'e': 0.028839768316676413, 'a': 0.001}",20,0,22.270044741139223,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
3548,False,"{'e': 0.02881094296343847, 'a': 0.001}",25,13,22.27917002725416,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3549,False,"{'e': 0.02878214642114589, 'a': 0.001}",20,3,13.125299236495234,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
3550,False,"{'e': 0.028753378661002135, 'a': 0.001}",20,4,24.82884019849613,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3551,False,"{'e': 0.028724639654239423, 'a': 0.001}",20,8,22.17631339484296,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3552,False,"{'e': 0.02869592937211877, 'a': 0.001}",20,14,9.091361069993178,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3553,False,"{'e': 0.02866724778592988, 'a': 0.001}",25,11,31.192372526530903,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3554,False,"{'e': 0.028638594866991166, 'a': 0.001}",30,12,29.980879211404343,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3555,False,"{'e': 0.028609970586649693, 'a': 0.001}",25,8,30.610351338221665,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3556,False,"{'e': 0.028581374916281203, 'a': 0.001}",20,12,14.981471091004824,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3557,False,"{'e': 0.02855280782729001, 'a': 0.001}",30,17,26.558376452216688,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3558,False,"{'e': 0.028524269291109027, 'a': 0.001}",20,3,27.115560644493144,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3559,False,"{'e': 0.028495759279199697, 'a': 0.001}",20,8,22.288086200726852,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3560,False,"{'e': 0.028467277763052034, 'a': 0.001}",25,15,18.351665713729712,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3561,False,"{'e': 0.028438824714184505, 'a': 0.001}",20,11,18.351886454841825,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3562,False,"{'e': 0.02841040010414406, 'a': 0.001}",20,11,15.254442179588686,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3563,False,"{'e': 0.028382003904506077, 'a': 0.001}",20,15,8.498501545334172,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3564,False,"{'e': 0.028353636086874374, 'a': 0.001}",30,16,30.61345380850225,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3565,False,"{'e': 0.02832529662288112, 'a': 0.001}",30,20,19.58486672392716,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3566,False,"{'e': 0.028296985484186854, 'a': 0.001}",20,6,4.872657002687068,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
3567,False,"{'e': 0.028268702642480412, 'a': 0.001}",20,3,26.014306184082834,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3568,False,"{'e': 0.028240448069478983, 'a': 0.001}",20,0,28.63921667773468,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3569,False,"{'e': 0.02821222173692798, 'a': 0.001}",20,0,20.197331506011235,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
3570,False,"{'e': 0.02818402361660106, 'a': 0.001}",30,24,13.338300033297935,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3571,False,"{'e': 0.028155853680300096, 'a': 0.001}",20,0,31.18429691581382,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3572,False,"{'e': 0.02812771189985517, 'a': 0.001}",20,3,27.211240719028602,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3573,False,"{'e': 0.028099598247124487, 'a': 0.001}",20,1,31.791814754985314,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
3574,False,"{'e': 0.028071512693994393, 'a': 0.001}",25,11,-13.652979757597986,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
3575,False,"{'e': 0.02804345521237932, 'a': 0.001}",20,13,14.547896066009239,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3576,False,"{'e': 0.028015425774221808, 'a': 0.001}",25,13,18.755307891976607,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3577,False,"{'e': 0.027987424351492405, 'a': 0.001}",25,15,18.26315497933035,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3578,False,"{'e': 0.027959450916189687, 'a': 0.001}",35,17,27.709214501258753,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3579,False,"{'e': 0.027931505440340204, 'a': 0.001}",25,8,31.443283293680228,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3580,False,"{'e': 0.027903587895998498, 'a': 0.001}",20,7,21.279112215991713,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3581,False,"{'e': 0.027875698255247015, 'a': 0.001}",25,20,13.492611162921223,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3582,False,"{'e': 0.02784783649019611, 'a': 0.001}",30,17,26.34919932426297,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3583,False,"{'e': 0.027820002572984004, 'a': 0.001}",20,0,25.550765134155625,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3584,False,"{'e': 0.0277921964757768, 'a': 0.001}",20,7,26.43077023107885,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3585,False,"{'e': 0.02776441817076839, 'a': 0.001}",25,2,40.42357289044078,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
3586,False,"{'e': 0.027736667630180466, 'a': 0.001}",30,15,30.423512625313304,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3587,False,"{'e': 0.02770894482626248, 'a': 0.001}",20,6,20.84073815122747,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3588,False,"{'e': 0.02768124973129162, 'a': 0.001}",20,12,13.770350497985751,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3589,False,"{'e': 0.027653582317572808, 'a': 0.001}",25,10,23.492999755457554,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3590,False,"{'e': 0.027625942557438617, 'a': 0.001}",20,2,28.764394222050825,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3591,False,"{'e': 0.027598330423249287, 'a': 0.001}",20,3,19.177849957031817,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
3592,False,"{'e': 0.02757074588739267, 'a': 0.001}",25,15,16.87131659292737,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3593,False,"{'e': 0.02754318892228425, 'a': 0.001}",20,0,-25.807161497234205,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
3594,False,"{'e': 0.027515659500367044, 'a': 0.001}",25,17,14.110528003411927,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3595,False,"{'e': 0.027488157594111634, 'a': 0.001}",20,9,20.600705999970156,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3596,False,"{'e': 0.027460683176016094, 'a': 0.001}",20,8,9.91970685590054,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
3597,False,"{'e': 0.027433236218606032, 'a': 0.001}",30,18,24.125290429218495,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3598,False,"{'e': 0.027405816694434475, 'a': 0.001}",25,15,19.522080406530648,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3599,False,"{'e': 0.027378424576081896, 'a': 0.001}",25,19,11.219732276312508,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3600,False,"{'e': 0.027351059836156166, 'a': 0.001}",25,19,13.354315530211617,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3601,False,"{'e': 0.02732372244729256, 'a': 0.001}",20,12,12.067697736993669,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3602,False,"{'e': 0.027296412382153676, 'a': 0.001}",20,7,22.399370719019096,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3603,False,"{'e': 0.027269129613429453, 'a': 0.001}",20,2,25.95101689811363,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3604,False,"{'e': 0.027241874113837102, 'a': 0.001}",20,13,13.173745243913416,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3605,False,"{'e': 0.027214645856121145, 'a': 0.001}",25,14,18.537366097023533,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3606,False,"{'e': 0.027187444813053317, 'a': 0.001}",20,16,8.721172417967482,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3607,False,"{'e': 0.027160270957432564, 'a': 0.001}",20,9,22.553326027073204,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3608,False,"{'e': 0.027133124262085022, 'a': 0.001}",20,8,20.565984081274685,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3609,False,"{'e': 0.027106004699864013, 'a': 0.001}",25,16,21.153662406693392,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3610,False,"{'e': 0.027078912243649965, 'a': 0.001}",20,15,8.866073299021831,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3611,False,"{'e': 0.027051846866350416, 'a': 0.001}",20,7,23.651901516331673,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3612,False,"{'e': 0.027024808540899975, 'a': 0.001}",25,19,11.758328259805122,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3613,False,"{'e': 0.02699779724026034, 'a': 0.001}",20,13,13.526744669928831,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3614,False,"{'e': 0.026970812937420194, 'a': 0.001}",35,13,39.63954804128023,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
3615,False,"{'e': 0.026943855605395233, 'a': 0.001}",25,18,12.509617579633868,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3616,False,"{'e': 0.026916925217228112, 'a': 0.001}",30,20,17.29069458553641,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3617,False,"{'e': 0.026890021745988462, 'a': 0.001}",25,11,27.749231646552747,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3618,False,"{'e': 0.026863145164772798, 'a': 0.001}",20,0,34.18157247999713,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3619,False,"{'e': 0.02683629544670454, 'a': 0.001}",35,8,36.39429804814528,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 0}",1
3620,False,"{'e': 0.02680947256493395, 'a': 0.001}",20,8,22.5183697978369,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3621,False,"{'e': 0.026782676492638175, 'a': 0.001}",20,9,17.867380511304233,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3622,False,"{'e': 0.026755907203021123, 'a': 0.001}",30,8,22.49822526359834,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
3623,False,"{'e': 0.0267291646693135, 'a': 0.001}",20,12,16.422939860815525,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3624,False,"{'e': 0.026702448864772767, 'a': 0.001}",30,3,-7.135302385189942,"{0: 25, 1: 1, 2: 0, 3: 0, 4: 1}",1
3625,False,"{'e': 0.026675759762683132, 'a': 0.001}",25,14,18.54548361896301,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3626,False,"{'e': 0.026649097336355485, 'a': 0.001}",20,9,21.42773178052938,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
